publish_date,rbk_postive_cryptobert,rbk_negative_cryptobert,rbk_neutral_cryptobert
2018-03-19,0.6091662645339966,0.00044879395863972604,0.3903849422931671
2018-03-21,0.7287678718566895,0.003449139418080449,0.267782986164093
2018-03-21,0.6332868337631226,0.00034984343801625073,0.3663633167743683
2018-03-21,0.267556756734848,0.00018087854550685734,0.7322624325752258
2018-03-21,0.005853061564266682,0.9514933228492737,0.04265354573726654
2018-03-21,0.4650873839855194,0.08804464340209961,0.44686803221702576
2018-03-21,0.4940679669380188,0.018912754952907562,0.4870193600654602
2018-03-21,0.43674236536026,0.003624823410063982,0.5596328973770142
2018-03-20,0.01726590096950531,0.004904302302747965,0.9778297543525696
2018-03-20,0.4528872072696686,0.004129427019506693,0.5429834127426147
2018-03-20,0.24955721199512482,0.005762196145951748,0.7446805834770203
2018-03-20,0.396942138671875,0.15632504224777222,0.44673284888267517
2018-03-20,0.15572503209114075,0.00015065688057802618,0.8441243171691895
2018-03-20,0.3725326955318451,0.004083202686160803,0.6233841180801392
2018-03-20,0.6384126543998718,0.00019416034047026187,0.3613932728767395
2018-03-23,0.4878794252872467,0.0019358186982572079,0.5101847648620605
2018-03-23,0.04951193183660507,0.8804152607917786,0.07007283717393875
2018-03-23,0.12488218396902084,0.11068341135978699,0.7644343972206116
2018-03-23,0.07735840231180191,0.17385978996753693,0.7487817406654358
2018-03-23,0.10967139899730682,0.32894766330718994,0.561380922794342
2018-03-23,0.13091625273227692,0.2146749049425125,0.654408872127533
2018-03-23,0.2554684579372406,0.0037796555552631617,0.7407518625259399
2018-03-22,0.10738586634397507,0.0006145474035292864,0.8919996023178101
2018-03-22,0.43737098574638367,0.0015564244240522385,0.5610726475715637
2018-03-22,0.12498646974563599,0.0001309606886934489,0.8748825192451477
2018-03-22,0.08498800545930862,0.0002947257016785443,0.9147171974182129
2018-03-22,0.41779476404190063,0.09056134521961212,0.49164387583732605
2018-03-22,0.699337899684906,0.02234150469303131,0.2783205807209015
2018-03-22,0.15695762634277344,0.6793590784072876,0.16368326544761658
2018-03-22,0.6635449528694153,0.001469018287025392,0.3349860906600952
2018-03-27,0.46498632431030273,0.0003135194710921496,0.5347000956535339
2018-03-27,0.25479963421821594,0.0010405434295535088,0.7441597580909729
2018-03-27,0.4958111345767975,0.00022499753686133772,0.5039638876914978
2018-03-27,0.3105369806289673,0.3862634599208832,0.30319952964782715
2018-03-27,0.18857912719249725,0.0002734034787863493,0.8111474514007568
2018-03-27,0.2187560498714447,0.10811501741409302,0.6731288433074951
2018-03-26,0.42548316717147827,0.0072387768886983395,0.5672780275344849
2018-03-26,0.16383224725723267,0.0005004917038604617,0.8356673121452332
2018-03-26,0.18315894901752472,0.034421928226947784,0.7824191451072693
2018-03-26,0.445369154214859,0.10011515766382217,0.4545156955718994
2018-03-26,0.29831358790397644,0.00039196276338770986,0.7012944221496582
2018-03-26,0.3922082483768463,0.0760747641324997,0.5317170023918152
2018-03-26,0.18286313116550446,0.2516433298587799,0.5654935240745544
2018-03-29,0.16386596858501434,0.0007097678608261049,0.8354241847991943
2018-03-29,0.04718639329075813,0.7592031955718994,0.19361038506031036
2018-03-29,0.0688432827591896,0.803297758102417,0.12785890698432922
2018-03-29,0.03956656530499458,0.8925835490226746,0.06784989684820175
2018-03-29,0.15780960023403168,9.845614113146439e-05,0.8420919179916382
2018-03-29,0.41109514236450195,0.010365959256887436,0.5785388350486755
2018-03-29,0.07546334713697433,0.5325862765312195,0.3919503390789032
2018-03-28,0.4463598430156708,0.10683047771453857,0.44680964946746826
2018-03-28,0.052799925208091736,0.6923799514770508,0.2548201382160187
2018-03-28,0.017496084794402122,0.0006051633390597999,0.9818987846374512
2018-03-28,0.18358835577964783,0.0026961525436490774,0.8137154579162598
2018-03-28,0.5929183959960938,0.00031777078402228653,0.40676388144493103
2018-03-30,0.0900673195719719,0.3342627286911011,0.5756700038909912
2018-03-30,0.007874681614339352,0.9295355081558228,0.06258987635374069
2018-03-30,0.41451889276504517,0.011248921975493431,0.5742321610450745
2018-03-30,0.1279156655073166,9.004751336760819e-05,0.8719943165779114
2018-03-30,0.3305590748786926,0.12220136821269989,0.5472396612167358
2018-03-30,0.23463596403598785,0.046162597835063934,0.7192015051841736
2018-04-02,0.0544356033205986,0.37921956181526184,0.5663448572158813
2018-04-02,0.36650606989860535,0.34701767563819885,0.2864762246608734
2018-04-02,0.4129195213317871,0.002753028180450201,0.5843273997306824
2018-04-02,0.18790724873542786,0.006874898448586464,0.8052179217338562
2018-04-02,0.09143449366092682,0.00021053559612482786,0.9083549380302429
2018-04-02,0.2563050091266632,0.4070342779159546,0.3366606533527374
2018-04-02,0.633997917175293,0.0010645708534866571,0.3649374544620514
2018-04-04,0.5538854002952576,0.01392058003693819,0.4321940243244171
2018-04-04,0.5262190103530884,0.00016919073823373765,0.4736118018627167
2018-04-04,0.05823063850402832,0.2807677388191223,0.6610016226768494
2018-04-04,0.5182623863220215,0.07218916714191437,0.4095485508441925
2018-04-04,0.44689691066741943,0.001979477470740676,0.5511235594749451
2018-04-04,0.2708447277545929,0.32505297660827637,0.40410226583480835
2018-04-04,0.04863597825169563,0.004039428662508726,0.9473246335983276
2018-04-04,0.6665266752243042,0.016507355496287346,0.3169659972190857
2018-04-03,0.0652666687965393,0.045260969549417496,0.8894723057746887
2018-04-03,0.23521475493907928,0.0005786969559267163,0.7642065286636353
2018-04-03,0.28512120246887207,0.026802534237504005,0.6880762577056885
2018-04-03,0.6220052242279053,0.0004576329665724188,0.37753716111183167
2018-04-03,0.29826343059539795,0.0019517772598192096,0.6997847557067871
2018-04-03,0.26319271326065063,0.023300951346755028,0.7135063409805298
2018-04-03,0.7013489007949829,0.008723151870071888,0.2899279296398163
2018-04-06,0.775076150894165,0.00013048567052464932,0.22479337453842163
2018-04-06,0.2708285450935364,0.00011600900324992836,0.7290554046630859
2018-04-06,0.2563050091266632,0.4070342779159546,0.3366606533527374
2018-04-06,0.13594648241996765,0.021766291931271553,0.8422871232032776
2018-04-06,0.5136375427246094,0.0006820544367656112,0.48568037152290344
2018-04-06,0.14859648048877716,0.055787816643714905,0.7956157326698303
2018-04-06,0.3144955635070801,0.398366242647171,0.2871382534503937
2018-04-05,0.14437825977802277,0.00023699286975897849,0.8553847670555115
2018-04-05,0.09181655198335648,0.000154978726641275,0.9080284237861633
2018-04-05,0.09552154690027237,0.24498143792152405,0.6594970226287842
2018-04-05,0.19932742416858673,0.010531872510910034,0.7901406288146973
2018-04-05,0.018975649029016495,0.9181281328201294,0.06289613991975784
2018-04-05,0.1577090620994568,0.005019849631935358,0.8372710943222046
2018-04-10,0.053051531314849854,0.41365334391593933,0.5332951545715332
2018-04-10,0.1553192138671875,0.00044306283234618604,0.844237744808197
2018-04-10,0.18747515976428986,0.00013046115054748952,0.812394380569458
2018-04-10,0.2031273990869522,0.20745496451854706,0.5894176363945007
2018-04-10,0.7030752897262573,0.0008112223586067557,0.2961134910583496
2018-04-10,0.2585698664188385,0.002140791155397892,0.7392893433570862
2018-04-09,0.04426150396466255,0.0014927461743354797,0.9542458057403564
2018-04-09,0.014343095943331718,0.95927494764328,0.026381947100162506
2018-04-09,0.4730687737464905,0.0018535606795921922,0.5250776410102844
2018-04-09,0.26996681094169617,0.04363343492150307,0.6863997578620911
2018-04-09,0.31993812322616577,0.00033054291270673275,0.6797313690185547
2018-04-09,0.5743874907493591,0.0010563312098383904,0.4245562255382538
2018-04-09,0.06234490126371384,0.3420158624649048,0.5956392288208008
2018-04-09,0.44935497641563416,0.02419915609061718,0.5264458060264587
2018-04-12,0.21724027395248413,6.476088310591877e-05,0.782694935798645
2018-04-12,0.6365196108818054,0.001025388715788722,0.36245495080947876
2018-04-12,0.5286362171173096,0.033693328499794006,0.4376704692840576
2018-04-12,0.6206481456756592,0.019887510687112808,0.3594643175601959
2018-04-12,0.18447303771972656,0.06530782580375671,0.7502191662788391
2018-04-12,0.44815415143966675,0.006333380006253719,0.5455124378204346
2018-04-11,0.43293026089668274,0.0008060531108640134,0.566263735294342
2018-04-11,0.3718416690826416,0.00370011362247169,0.6244582533836365
2018-04-11,0.389280766248703,0.001068322453647852,0.6096509695053101
2018-04-11,0.10264500230550766,0.6384336948394775,0.25892138481140137
2018-04-11,0.3571646511554718,0.11299192905426025,0.5298433303833008
2018-04-13,0.4254875183105469,0.0012996930163353682,0.5732128024101257
2018-04-17,0.17176231741905212,0.00011337438627379015,0.8281243443489075
2018-05-07,0.13377757370471954,0.002750878455117345,0.8634714484214783
2018-05-15,0.2912154495716095,0.00341963954269886,0.705365002155304
2018-05-22,0.3018549680709839,0.5131058096885681,0.1850391924381256
2018-05-23,0.2655988931655884,0.07527009397745132,0.6591309905052185
2018-05-30,0.32463303208351135,0.00034487718949094415,0.6750220656394958
2018-06-07,0.05716961994767189,0.0001605633005965501,0.9426697492599487
2018-06-07,0.008192172273993492,0.975681722164154,0.016126107424497604
2018-06-07,0.2531983256340027,0.001238060649484396,0.7455635666847229
2018-06-21,0.5416807532310486,0.008136415854096413,0.45018285512924194
2018-06-21,0.06664834916591644,0.00013749301433563232,0.9332141876220703
2018-07-03,0.5583100914955139,0.0007817457080818713,0.4409082233905792
2018-07-10,0.11201076954603195,0.00015195138985291123,0.887837290763855
2018-07-12,0.520092248916626,0.020230984315276146,0.4596768617630005
2018-07-17,0.047648366540670395,6.930412200745195e-05,0.9522823691368103
2018-07-16,0.5588321685791016,0.0010190063621848822,0.44014883041381836
2018-07-19,0.20834077894687653,0.25467145442962646,0.5369877815246582
2018-07-19,0.01210145466029644,0.004110162612050772,0.9837883710861206
2018-07-19,0.6131069660186768,0.00015697107301093638,0.38673603534698486
2018-07-19,0.3908972442150116,0.004651310853660107,0.6044514775276184
2018-07-19,0.24857643246650696,0.0024112085811793804,0.7490124106407166
2018-07-19,0.1688845157623291,0.712023913860321,0.11909155547618866
2018-07-18,0.35897478461265564,0.005422359332442284,0.6356028318405151
2018-07-20,0.21070308983325958,0.0013052781578153372,0.7879917025566101
2018-07-20,0.16392351686954498,0.013294941745698452,0.822781503200531
2018-07-20,0.04590454697608948,0.8938707709312439,0.060224734246730804
2018-07-20,0.22195400297641754,0.0014443781692534685,0.7766016125679016
2018-07-20,0.4374087452888489,0.028096497058868408,0.5344948768615723
2018-07-20,0.4206230342388153,0.13370630145072937,0.4456706941127777
2018-07-23,0.5944895148277283,0.0032152312342077494,0.40229523181915283
2018-07-23,0.06999216973781586,0.05797164514660835,0.8720362186431885
2018-07-23,0.4530361294746399,0.20415420830249786,0.3428097069263458
2018-07-23,0.36139267683029175,0.017037199810147285,0.6215701699256897
2018-07-23,0.6052671670913696,0.0009378123795613647,0.39379504323005676
2018-07-25,0.14305217564105988,0.6006176471710205,0.2563301622867584
2018-07-25,0.29335862398147583,0.053647249937057495,0.6529940962791443
2018-07-25,0.37177661061286926,0.18776682019233704,0.4404565691947937
2018-07-25,0.3177918493747711,0.00011087252642028034,0.6820972561836243
2018-07-25,0.318646103143692,0.0014161518774926662,0.6799377202987671
2018-07-25,0.017025399953126907,0.00671584066003561,0.9762586355209351
2018-07-25,0.39732658863067627,0.081253781914711,0.5214196443557739
2018-07-24,0.4197157025337219,0.0005076525849290192,0.5797765851020813
2018-07-24,0.38821351528167725,0.013976615853607655,0.5978098511695862
2018-07-24,0.5774397850036621,0.07447994500398636,0.3480803072452545
2018-07-24,0.12987899780273438,0.007688931189477444,0.8624320030212402
2018-07-24,0.2349785715341568,0.07381702959537506,0.6912044286727905
2018-07-24,0.32177087664604187,0.00046848217607475817,0.677760660648346
2018-07-24,0.21664460003376007,0.0007771603995934129,0.7825782299041748
2018-07-24,0.38250744342803955,0.06116480752825737,0.556327760219574
2018-07-27,0.16274981200695038,0.0001399037428200245,0.8371102213859558
2018-07-27,0.19434887170791626,0.00255204108543694,0.8030990362167358
2018-07-27,0.1987725794315338,0.10473340004682541,0.6964940428733826
2018-07-27,0.5860633850097656,7.357297727139667e-05,0.4138629734516144
2018-07-27,0.24980609118938446,0.006080359220504761,0.7441135048866272
2018-07-27,0.2119513899087906,0.37170931696891785,0.41633933782577515
2018-07-27,0.10867863893508911,0.7505496144294739,0.140771746635437
2018-07-26,0.4834137260913849,0.0018068553181365132,0.5147794485092163
2018-07-26,0.555225133895874,0.004475838039070368,0.44029897451400757
2018-07-26,0.3092559576034546,8.551117207389325e-05,0.690658450126648
2018-07-26,0.10987664014101028,0.02974013052880764,0.8603832125663757
2018-07-26,0.12625177204608917,0.7126467227935791,0.1611015796661377
2018-07-26,0.27647504210472107,0.0005217891302891076,0.7230031490325928
2018-07-26,0.6351770758628845,0.02274426445364952,0.34207868576049805
2018-07-26,0.011158542707562447,0.9633169174194336,0.025524601340293884
2018-07-31,0.35812288522720337,0.0008834368782117963,0.6409937143325806
2018-07-31,0.12983694672584534,0.0100657157599926,0.8600972890853882
2018-07-31,0.145513653755188,0.14437109231948853,0.7101152539253235
2018-07-31,0.00786941684782505,0.9822747707366943,0.0098557248711586
2018-07-31,0.3015870451927185,0.0885719433426857,0.6098411083221436
2018-07-31,0.346401572227478,0.00013051103451289237,0.6534679532051086
2018-07-31,0.33526739478111267,0.0006706307176500559,0.6640619039535522
2018-07-31,0.5626713037490845,0.0039820075035095215,0.43334662914276123
2018-07-31,0.2541685402393341,0.0009776217630133033,0.7448538541793823
2018-07-30,0.2527671456336975,0.061234667897224426,0.6859982013702393
2018-07-30,0.12366802990436554,0.6312280297279358,0.24510401487350464
2018-07-30,0.0969497337937355,0.8181656002998352,0.0848846361041069
2018-07-30,0.23926113545894623,0.000313626485876739,0.7604252099990845
2018-07-30,0.0702938586473465,0.013285156339406967,0.9164209961891174
2018-07-30,0.005491936579346657,0.9635754227638245,0.030932730063796043
2018-08-02,0.5542275309562683,0.0029119006358087063,0.44286054372787476
2018-08-02,0.15632875263690948,0.0354221947491169,0.8082489967346191
2018-08-02,0.5157300233840942,0.043246813118457794,0.44102317094802856
2018-08-02,0.5594521760940552,0.0006512223626486957,0.4398966133594513
2018-08-02,0.13875553011894226,0.0002635199634823948,0.8609810471534729
2018-08-02,0.14066600799560547,8.558746776543558e-05,0.8592483401298523
2018-08-02,0.2302718162536621,0.006276924628764391,0.7634512782096863
2018-08-02,0.6041774153709412,0.00019831534882541746,0.39562422037124634
2018-08-01,0.4166792333126068,0.00028360384749248624,0.583037257194519
2018-08-01,0.337557315826416,0.2895415723323822,0.37290114164352417
2018-08-01,0.29365476965904236,0.022964749485254288,0.6833805441856384
2018-08-01,0.47317197918891907,0.0015184952644631267,0.5253095030784607
2018-08-01,0.016170846298336983,0.9125556945800781,0.07127353549003601
2018-08-01,0.06433631479740143,0.00010502378427190706,0.9355586171150208
2018-08-01,0.3961471617221832,0.25866636633872986,0.3451864421367645
2018-08-03,0.07907114923000336,0.752312183380127,0.16861668229103088
2018-08-03,0.04556543752551079,0.0021974947303533554,0.9522370100021362
2018-08-03,0.008831188082695007,0.9754226207733154,0.015746209770441055
2018-08-03,0.3691321015357971,0.00013329088687896729,0.6307346224784851
2018-08-03,0.6335428953170776,0.0005671028629876673,0.3658899664878845
2018-08-03,0.1541701704263687,8.221379539463669e-05,0.8457476496696472
2018-08-03,0.04965154826641083,0.7618923187255859,0.18845617771148682
2018-08-03,0.40380793809890747,0.0005638761795125902,0.5956282615661621
2018-08-06,0.06603674590587616,0.7624024748802185,0.17156073451042175
2018-08-06,0.42204758524894714,0.08595998585224152,0.49199244379997253
2018-08-06,0.2550271153450012,0.000130546250147745,0.7448424100875854
2018-08-06,0.17919698357582092,0.0005582261364907026,0.8202447891235352
2018-08-06,0.32952409982681274,0.06897064298391342,0.6015052795410156
2018-08-06,0.12098508328199387,0.05408880114555359,0.8249260783195496
2018-08-06,0.04061859846115112,0.19662439823150635,0.7627570033073425
2018-08-08,0.07923825830221176,0.4860626459121704,0.4346991777420044
2018-08-08,0.44483157992362976,0.0010027645621448755,0.5541657209396362
2018-08-08,0.3309403657913208,0.0001549393346067518,0.668904721736908
2018-08-08,0.0539298951625824,0.5775254368782043,0.36854463815689087
2018-08-08,0.413624107837677,0.0005851878668181598,0.5857906937599182
2018-08-08,0.08220413327217102,0.849174976348877,0.06862084567546844
2018-08-08,0.21021811664104462,0.4440360367298126,0.34574586153030396
2018-08-07,0.449530690908432,0.001243293285369873,0.5492260456085205
2018-08-07,0.17353282868862152,0.0003209262213204056,0.8261462450027466
2018-08-07,0.2934219241142273,0.0008455251809209585,0.705732524394989
2018-08-07,0.2667917013168335,0.10504328459501266,0.628165066242218
2018-08-07,0.2566424310207367,0.00045988825149834156,0.7428976893424988
2018-08-07,0.15778031945228577,0.00010887873941101134,0.8421107530593872
2018-08-07,0.45448586344718933,0.0018950848607346416,0.5436190962791443
2018-08-10,0.6304938197135925,0.02967250347137451,0.33983364701271057
2018-08-10,0.06209919974207878,0.000912850780878216,0.9369878768920898
2018-08-10,0.11565940082073212,6.180269701872021e-05,0.8842787742614746
2018-08-10,0.25231561064720154,0.012950991280376911,0.7347334027290344
2018-08-10,0.15912556648254395,0.055323146283626556,0.7855513095855713
2018-08-10,0.03655437007546425,9.947633952833712e-05,0.9633462429046631
2018-08-09,0.19876830279827118,0.0016731694340705872,0.7995585799217224
2018-08-09,0.2075791358947754,0.014573043212294579,0.7778478264808655
2018-08-09,0.009663696400821209,0.9563024044036865,0.03403393179178238
2018-08-09,0.30273768305778503,0.04889722540974617,0.6483650803565979
2018-08-09,0.0963582843542099,0.7081977128982544,0.1954440325498581
2018-08-09,0.4278082251548767,0.0005359624628908932,0.5716557502746582
2018-08-09,0.23586136102676392,0.3051915764808655,0.4589470624923706
2018-08-14,0.1976783126592636,0.0008493961649946868,0.8014723062515259
2018-08-14,0.13231854140758514,0.0008579571731388569,0.8668234944343567
2018-08-14,0.12912392616271973,0.4232237935066223,0.44765228033065796
2018-08-14,0.2299184799194336,0.013296239078044891,0.7567852735519409
2018-08-14,0.22321073710918427,0.33373335003852844,0.4430559575557709
2018-08-14,0.4512632191181183,0.04176485165953636,0.5069719552993774
2018-08-13,0.5573205351829529,0.07948212325572968,0.363197386264801
2018-08-13,0.08023755997419357,0.010133739560842514,0.9096287488937378
2018-08-13,0.12758319079875946,0.2604769766330719,0.6119397878646851
2018-08-13,0.6055352091789246,0.009027056396007538,0.3854377567768097
2018-08-13,0.22107292711734772,0.14101025462150574,0.6379168629646301
2018-08-13,0.20781762897968292,0.13641132414340973,0.6557710766792297
2018-08-16,0.47302308678627014,0.00769804697483778,0.519278883934021
2018-08-16,0.2821062505245209,0.0033634703140705824,0.7145302891731262
2018-08-16,0.33818519115448,0.04076264798641205,0.621052086353302
2018-08-16,0.10632585734128952,0.5504381060600281,0.3432360291481018
2018-08-16,0.3222007751464844,0.0002488913887646049,0.6775503754615784
2018-08-16,0.0786442682147026,0.8344939947128296,0.0868617594242096
2018-08-16,0.3988669812679291,0.00012481200974434614,0.6010081768035889
2018-08-15,0.30826300382614136,0.0006606787792406976,0.6910763382911682
2018-08-15,0.024532878771424294,0.9231473803520203,0.052319739013910294
2018-08-15,0.11059961467981339,0.3862314224243164,0.5031689405441284
2018-08-15,0.09723611921072006,0.09186404198408127,0.8108997344970703
2018-08-15,0.2583434581756592,0.27698877453804016,0.46466776728630066
2018-08-15,0.014158821664750576,0.0007744019967503846,0.9850667715072632
2018-08-15,0.3175398111343384,0.005306370090693235,0.6771537661552429
2018-08-17,0.5795632600784302,0.001293395645916462,0.4191433787345886
2018-08-17,0.07337222993373871,0.0004628933675121516,0.9261648058891296
2018-08-17,0.6525995135307312,0.003501147497445345,0.34389933943748474
2018-08-17,0.33503246307373047,0.0008813688764348626,0.6640862226486206
2018-08-17,0.18692940473556519,0.000908557849470526,0.8121620416641235
2018-08-17,0.32422271370887756,0.00027238085749559104,0.6755048632621765
2018-08-20,0.418934166431427,0.06619330495595932,0.5148726105690002
2018-08-20,0.17781467735767365,0.3976411521434784,0.42454415559768677
2018-08-20,0.05901236832141876,0.0005502821295522153,0.9404374361038208
2018-08-20,0.13111978769302368,0.7580077052116394,0.11087257415056229
2018-08-20,0.6697250008583069,0.00035289415973238647,0.329922080039978
2018-08-20,0.28767189383506775,0.00020144955487921834,0.7121266722679138
2018-08-20,0.17974211275577545,0.0005802243831567466,0.8196776509284973
2018-08-22,0.24309079349040985,0.0020672138780355453,0.7548419833183289
2018-08-22,0.14786307513713837,0.0027350615710020065,0.8494018912315369
2018-08-22,0.1699640303850174,0.0039957985281944275,0.8260401487350464
2018-08-22,0.34665369987487793,0.00011762757640099153,0.6532286405563354
2018-08-22,0.35446932911872864,0.0010319362627342343,0.6444987654685974
2018-08-22,0.3206515908241272,0.0099052544683218,0.6694430708885193
2018-08-22,0.18703368306159973,0.0035396218299865723,0.8094267249107361
2018-08-22,0.0041229743510484695,0.9676493406295776,0.028227783739566803
2018-08-21,0.3857949674129486,0.0009116790606640279,0.6132933497428894
2018-08-21,0.46648237109184265,0.0008683166233822703,0.5326493382453918
2018-08-21,0.42899176478385925,0.02847234345972538,0.5425358414649963
2018-08-21,0.22741547226905823,0.22553366422653198,0.5470507740974426
2018-08-21,0.08847130089998245,0.00041801473707892,0.9111106991767883
2018-08-21,0.7090061902999878,0.0006044775363989174,0.29038938879966736
2018-08-21,0.29349997639656067,0.27160996198654175,0.4348900318145752
2018-08-24,0.02575995959341526,0.9231113195419312,0.05112876370549202
2018-08-24,0.21403275430202484,0.0008228524820879102,0.7851444482803345
2018-08-24,0.18267501890659332,0.6885742545127869,0.1287507265806198
2018-08-24,0.35843098163604736,0.006114394869655371,0.6354546546936035
2018-08-24,0.009679690934717655,0.8898065686225891,0.1005137488245964
2018-08-24,0.022490300238132477,0.9498732686042786,0.027636507526040077
2018-08-24,0.6228354573249817,0.038846924901008606,0.3383176326751709
2018-08-23,0.2272675633430481,0.03203459829092026,0.7406978011131287
2018-08-23,0.6919658184051514,0.08195096999406815,0.22608321905136108
2018-08-23,0.5304974317550659,0.00015345487918239087,0.4693491458892822
2018-08-23,0.2627713680267334,0.0022715593222528696,0.7349570393562317
2018-08-23,0.24721738696098328,0.0001930955477291718,0.7525895833969116
2018-08-23,0.3234468400478363,0.14733390510082245,0.5292192101478577
2018-08-23,0.316410094499588,0.2898825705051422,0.3937073349952698
2018-08-28,0.5759512782096863,0.0010633334750309587,0.4229854345321655
2018-08-28,0.13966134190559387,0.0014410087605938315,0.8588976860046387
2018-08-28,0.5208304524421692,0.000980751821771264,0.4781888425350189
2018-08-28,0.1629825383424759,0.039172302931547165,0.797845184803009
2018-08-28,0.3180505931377411,0.020119110122323036,0.6618303060531616
2018-08-28,0.6802777051925659,0.00015509699005633593,0.3195672035217285
2018-08-27,0.40874937176704407,0.0012069091899320483,0.5900437235832214
2018-08-27,0.27609550952911377,0.0006264346302486956,0.7232780456542969
2018-08-27,0.32874563336372375,0.0035023423843085766,0.6677520871162415
2018-08-27,0.13737612962722778,0.00801327358931303,0.8546105623245239
2018-08-27,0.6396552920341492,0.00031846133060753345,0.36002621054649353
2018-08-27,0.5538865327835083,0.0010210339678451419,0.44509249925613403
2018-08-27,0.007465234491974115,0.9806644916534424,0.011870278976857662
2018-08-30,0.11030589789152145,0.5388352870941162,0.35085880756378174
2018-08-30,0.5468624234199524,0.00023067084839567542,0.45290690660476685
2018-08-30,0.5627244114875793,0.08509793877601624,0.3521776497364044
2018-08-30,0.06816288828849792,0.006953532341867685,0.9248835444450378
2018-08-30,0.08094620704650879,0.00011576870747376233,0.9189379811286926
2018-08-30,0.5623214840888977,0.012656227685511112,0.42502233386039734
2018-08-30,0.03377951681613922,0.8991002440452576,0.06712022423744202
2018-08-30,0.55503910779953,0.00034885614877566695,0.4446119964122772
2018-08-30,0.2872144877910614,0.0008503137505613267,0.7119352221488953
2018-08-29,0.4320817291736603,0.000787916244007647,0.5671303868293762
2018-08-29,0.7572157382965088,0.00019085734675172716,0.24259339272975922
2018-08-29,0.38271307945251465,0.0001791483664419502,0.6171078085899353
2018-08-29,0.29073402285575867,0.011975775472819805,0.6972902417182922
2018-08-29,0.12159980833530426,0.0005074235377833247,0.8778926730155945
2018-08-29,0.2876932621002197,0.4643465578556061,0.24796025454998016
2018-08-29,0.14498083293437958,0.16665899753570557,0.6883602142333984
2018-08-31,0.6859527230262756,0.0002015407953877002,0.313845694065094
2018-08-31,0.6194411516189575,0.0002541251596994698,0.3803046941757202
2018-08-31,0.4278176724910736,0.0005774843157269061,0.5716049075126648
2018-08-31,0.3497687578201294,0.0008399948128499091,0.649391233921051
2018-08-31,0.012139294296503067,0.8806647062301636,0.1071958914399147
2018-08-31,0.24323873221874237,0.4167720675468445,0.33998924493789673
2018-08-31,0.15175814926624298,0.0016779485158622265,0.8465638756752014
2018-09-03,0.25834527611732483,0.04222432151436806,0.6994303464889526
2018-09-03,0.05115998908877373,0.8917773365974426,0.05706267058849335
2018-09-03,0.35741370916366577,0.08110672235488892,0.5614795088768005
2018-09-03,0.08868513256311417,0.0010038726031780243,0.9103110432624817
2018-09-03,0.11868537962436676,8.589616481913254e-05,0.8812286853790283
2018-09-03,0.35008442401885986,0.004528651013970375,0.6453869342803955
2018-09-05,0.4359062612056732,0.0006857833359390497,0.5634078979492188
2018-09-05,0.016753390431404114,0.9699870347976685,0.013259565457701683
