publish_date,rbk_positive,rbk_negative
2018-03-20,0.5505457520484924,0.44945424795150757
2018-03-20,0.5100579857826233,0.4899420142173767
2018-03-20,0.5310960412025452,0.46890389919281006
2018-03-23,0.32611557841300964,0.6738844513893127
2018-03-23,0.4387216567993164,0.5612782835960388
2018-03-23,0.5185704231262207,0.4814296066761017
2018-03-23,0.5309811234474182,0.4690188765525818
2018-03-23,0.2784067988395691,0.7215932011604309
2018-03-23,0.0279069896787405,0.9720930457115173
2018-03-23,0.13481947779655457,0.8651805520057678
2018-03-22,0.379177451133728,0.620822548866272
2018-03-22,0.37727606296539307,0.6227239370346069
2018-03-22,0.38315439224243164,0.6168456077575684
2018-03-22,0.36465805768966675,0.6353419423103333
2018-03-22,0.39854705333709717,0.6014528870582581
2018-03-22,0.055893778800964355,0.9441061615943909
2018-03-22,0.5286545157432556,0.47134557366371155
2018-03-22,0.41845688223838806,0.5815430879592896
2018-03-27,0.4710569381713867,0.5289430022239685
2018-03-27,0.3795579671859741,0.6204420328140259
2018-03-27,0.42840221524238586,0.5715978145599365
2018-03-27,0.5291876792907715,0.4708123207092285
2018-03-27,0.44864341616630554,0.5513565540313721
2018-03-27,0.49354827404022217,0.5064516663551331
2018-03-26,0.267670214176178,0.732329785823822
2018-03-26,0.34420105814933777,0.6557989120483398
2018-03-26,0.49994051456451416,0.5000594854354858
2018-03-26,0.4710814356803894,0.5289186239242554
2018-03-26,0.44571176171302795,0.5542882084846497
2018-03-26,0.4493299424648285,0.5506700277328491
2018-03-26,0.39200910925865173,0.6079909205436707
2018-03-29,0.3640708327293396,0.6359291672706604
2018-03-29,0.5484369397163391,0.45156314969062805
2018-03-29,0.433206707239151,0.5667933225631714
2018-03-29,0.43608275055885315,0.5639172196388245
2018-03-29,0.46852442622184753,0.5314755439758301
2018-03-29,0.40131571888923645,0.5986842513084412
2018-03-29,0.44717466831207275,0.5528253316879272
2018-03-28,0.55452960729599,0.44547033309936523
2018-03-28,0.5451205372810364,0.4548794627189636
2018-03-28,0.5036047697067261,0.49639520049095154
2018-03-28,0.49691006541252136,0.5030898451805115
2018-03-28,0.5582056045532227,0.44179436564445496
2018-03-30,0.41863685846328735,0.5813630819320679
2018-03-30,0.4855905771255493,0.5144094228744507
2018-03-30,0.5094823241233826,0.49051764607429504
2018-03-30,0.4174808859825134,0.5825191736221313
2018-03-30,0.44989827275276184,0.5501017570495605
2018-03-30,0.40039369463920593,0.5996063351631165
2018-04-02,0.4174284338951111,0.5825715661048889
2018-04-02,0.523432731628418,0.47656723856925964
2018-04-02,0.508414626121521,0.49158546328544617
2018-04-02,0.4322817027568817,0.5677182078361511
2018-04-02,0.4500918984413147,0.5499081611633301
2018-04-02,0.5403875112533569,0.45961248874664307
2018-04-02,0.46792954206466675,0.5320703983306885
2018-04-04,0.3717261254787445,0.6282739043235779
2018-04-04,0.35982218384742737,0.640177845954895
2018-04-04,0.44647860527038574,0.5535213947296143
2018-04-04,0.48938438296318054,0.5106155872344971
2018-04-04,0.453031986951828,0.5469680428504944
2018-04-04,0.5502699017524719,0.4497300982475281
2018-04-04,0.4630109667778015,0.5369889736175537
2018-04-04,0.4787590801715851,0.5212409496307373
2018-04-03,0.3706987202167511,0.6293013095855713
2018-04-03,0.08614445477724075,0.9138555526733398
2018-04-03,0.3878283202648163,0.6121716499328613
2018-04-03,0.5159427523612976,0.48405730724334717
2018-04-03,0.471227765083313,0.5287721753120422
2018-04-03,0.42810410261154175,0.5718958973884583
2018-04-03,0.4350905120372772,0.5649095177650452
2018-04-06,0.5487585663795471,0.4512414038181305
2018-04-06,0.36776894330978394,0.6322310566902161
2018-04-06,0.5403875112533569,0.45961248874664307
2018-04-06,0.4854602515697479,0.5145397186279297
2018-04-06,0.4475671350955963,0.5524328947067261
2018-04-06,0.35050269961357117,0.6494972705841064
2018-04-06,0.5512704849243164,0.4487294852733612
2018-04-05,0.2960405647754669,0.7039594054222107
2018-04-05,0.42445307970046997,0.5755468606948853
2018-04-05,0.48311761021614075,0.5168824195861816
2018-04-05,0.3402857184410095,0.6597143411636353
2018-04-05,0.4211979806423187,0.5788019299507141
2018-04-05,0.469144731760025,0.5308552980422974
2018-04-10,0.3806094229221344,0.6193905472755432
2018-04-10,0.4527379274368286,0.5472620725631714
2018-04-10,0.5129944682121277,0.48700547218322754
2018-04-10,0.6207865476608276,0.3792133927345276
2018-04-10,0.5309227705001831,0.46907731890678406
2018-04-10,0.439511775970459,0.560488224029541
2018-04-09,0.43761661648750305,0.5623833537101746
2018-04-09,0.52731853723526,0.4726813733577728
2018-04-09,0.49136048555374146,0.5086395740509033
2018-04-09,0.47318559885025024,0.526814341545105
2018-04-09,0.5036866664886475,0.49631330370903015
2018-04-09,0.4815734326839447,0.5184265375137329
2018-04-09,0.41526588797569275,0.5847340822219849
2018-04-09,0.5149316191673279,0.4850684106349945
2018-04-12,0.4841013550758362,0.5158987045288086
2018-04-12,0.4962337911128998,0.5037661790847778
2018-04-12,0.3762005865573883,0.6237993836402893
2018-04-12,0.4342612028121948,0.5657387971878052
2018-04-12,0.43511301279067993,0.5648869276046753
2018-04-12,0.4220818281173706,0.5779181718826294
2018-04-11,0.44720005989074707,0.5527999997138977
2018-04-11,0.44938892126083374,0.5506110787391663
2018-04-11,0.49096444249153137,0.5090355277061462
2018-04-11,0.4850078225135803,0.5149921178817749
2018-04-11,0.4452050030231476,0.5547950267791748
2018-04-13,0.35374078154563904,0.6462591886520386
2018-04-17,0.4180079698562622,0.5819920897483826
2018-05-07,0.5300607085227966,0.46993929147720337
2018-05-15,0.5009749531745911,0.49902501702308655
2018-05-22,0.3966692388057709,0.6033308506011963
2018-05-23,0.4305334687232971,0.5694664716720581
2018-05-30,0.49616539478302,0.50383460521698
2018-06-07,0.44976145029067993,0.5502385497093201
2018-06-07,0.46044549345970154,0.5395544767379761
2018-06-07,0.5024624466896057,0.4975374639034271
2018-06-21,0.4470069706439972,0.5529930591583252
2018-06-21,0.4550721049308777,0.5449279546737671
2018-07-03,0.3623405992984772,0.6376593708992004
2018-07-10,0.39866042137145996,0.60133957862854
2018-07-12,0.4304064214229584,0.5695935487747192
2018-07-17,0.5216361284255981,0.47836384177207947
2018-07-16,0.197544664144516,0.8024553060531616
2018-07-19,0.4610666334629059,0.5389333367347717
2018-07-19,0.4637441039085388,0.5362558960914612
2018-07-19,0.482411652803421,0.5175883173942566
2018-07-19,0.5293132662773132,0.47068673372268677
2018-07-19,0.5047194361686707,0.49528050422668457
2018-07-19,0.442226380109787,0.5577736496925354
2018-07-18,0.2747955620288849,0.7252044677734375
2018-07-20,0.4025324285030365,0.5974676012992859
2018-07-20,0.4962199032306671,0.5037800669670105
2018-07-20,0.5064713954925537,0.4935285747051239
2018-07-20,0.22140254080295563,0.7785974144935608
2018-07-20,0.5104118585586548,0.4895881116390228
2018-07-20,0.26084187626838684,0.7391581535339355
2018-07-23,0.4028366804122925,0.5971633791923523
2018-07-23,0.4936237335205078,0.506376326084137
2018-07-23,0.48352810740470886,0.5164719223976135
2018-07-23,0.37449297308921814,0.625507116317749
2018-07-23,0.46397489309310913,0.5360251069068909
2018-07-25,0.3962097764015198,0.6037902235984802
2018-07-25,0.4694478213787079,0.5305521488189697
2018-07-25,0.40624234080314636,0.5937576293945312
2018-07-25,0.4734872579574585,0.5265127420425415
2018-07-25,0.24047942459583282,0.7595205307006836
2018-07-25,0.4528958797454834,0.5471041202545166
2018-07-25,0.412098228931427,0.587901771068573
2018-07-24,0.5178356170654297,0.4821643531322479
2018-07-24,0.5122188925743103,0.4877810776233673
2018-07-24,0.38231632113456726,0.6176836490631104
2018-07-24,0.4560934901237488,0.5439065098762512
2018-07-24,0.5084826350212097,0.4915173649787903
2018-07-24,0.396062433719635,0.603937566280365
2018-07-24,0.33736473321914673,0.662635326385498
2018-07-24,0.4835737645626068,0.5164262056350708
2018-07-27,0.47579681873321533,0.5242031812667847
2018-07-27,0.4385600686073303,0.5614398717880249
2018-07-27,0.5406495928764343,0.4593503475189209
2018-07-27,0.4160197079181671,0.5839802622795105
2018-07-27,0.44073161482810974,0.5592684149742126
2018-07-27,0.4113156199455261,0.5886843800544739
2018-07-27,0.3939500153064728,0.6060499548912048
2018-07-26,0.13093768060207367,0.8690623044967651
2018-07-26,0.45979732275009155,0.5402026176452637
2018-07-26,0.5486909747123718,0.45130905508995056
2018-07-26,0.43020567297935486,0.5697943568229675
2018-07-26,0.2635931670665741,0.7364068031311035
2018-07-26,0.4618868827819824,0.5381131172180176
2018-07-26,0.41231992840766907,0.5876801013946533
2018-07-26,0.3610862195491791,0.6389137506484985
2018-07-31,0.4533045291900635,0.5466954112052917
2018-07-31,0.41990169882774353,0.5800983309745789
2018-07-31,0.3987908661365509,0.6012091636657715
2018-07-31,0.4288826286792755,0.5711174011230469
2018-07-31,0.39001503586769104,0.6099849343299866
2018-07-31,0.567276120185852,0.4327239394187927
2018-07-31,0.45767727494239807,0.5423226952552795
2018-07-31,0.5616984367370605,0.4383015036582947
2018-07-31,0.4105357229709625,0.5894643068313599
2018-07-30,0.30766335129737854,0.6923366189002991
2018-07-30,0.5054623484611511,0.4945376515388489
2018-07-30,0.46423524618148804,0.535764753818512
2018-07-30,0.3481767773628235,0.6518232226371765
2018-07-30,0.010652233846485615,0.9893476963043213
2018-07-30,0.48523595929145813,0.5147640109062195
2018-08-02,0.4286239445209503,0.5713760256767273
2018-08-02,0.3176153898239136,0.6823845505714417
2018-08-02,0.5003588199615479,0.4996411204338074
2018-08-02,0.4497961699962616,0.5502037405967712
2018-08-02,0.4880257248878479,0.5119743347167969
2018-08-02,0.5340417623519897,0.46595823764801025
2018-08-02,0.4719439446926117,0.5280560851097107
2018-08-02,0.45470693707466125,0.5452930927276611
2018-08-01,0.36594969034194946,0.6340503692626953
2018-08-01,0.31462860107421875,0.6853713989257812
2018-08-01,0.4163687825202942,0.5836312174797058
2018-08-01,0.43710607290267944,0.5628939270973206
2018-08-01,0.4111882150173187,0.5888117551803589
2018-08-01,0.4892137050628662,0.510786235332489
2018-08-01,0.46824193000793457,0.5317580699920654
2018-08-03,0.3978925943374634,0.6021074652671814
2018-08-03,0.36027470231056213,0.6397253274917603
2018-08-03,0.4813552796840668,0.5186447501182556
2018-08-03,0.43162035942077637,0.5683796405792236
2018-08-03,0.4196586012840271,0.5803413987159729
2018-08-03,0.3839936852455139,0.6160063147544861
2018-08-03,0.494425505399704,0.5055744647979736
2018-08-03,0.25864458084106445,0.7413553595542908
2018-08-06,0.4234607219696045,0.5765393376350403
2018-08-06,0.47366076707839966,0.5263392329216003
2018-08-06,0.5191699862480164,0.4808300733566284
2018-08-06,0.4623345136642456,0.5376655459403992
2018-08-06,0.4396587014198303,0.5603413581848145
2018-08-06,0.45072630047798157,0.5492737293243408
2018-08-06,0.46874454617500305,0.5312554836273193
2018-08-08,0.5027556419372559,0.49724435806274414
2018-08-08,0.45035484433174133,0.549645185470581
2018-08-08,0.5675147175788879,0.4324852228164673
2018-08-08,0.48921430110931396,0.5107856392860413
2018-08-08,0.4699496924877167,0.5300503373146057
2018-08-08,0.4464813470840454,0.5535186529159546
2018-08-08,0.3621595799922943,0.6378403902053833
2018-08-07,0.5057429671287537,0.4942570924758911
2018-08-07,0.5193431377410889,0.48065683245658875
2018-08-07,0.5519554018974304,0.4480445981025696
2018-08-07,0.4085867404937744,0.5914132595062256
2018-08-07,0.5362902283668518,0.4637097716331482
2018-08-07,0.4409964382648468,0.5590035915374756
2018-08-07,0.4975658059120178,0.502434253692627
2018-08-10,0.06218487024307251,0.9378151297569275
2018-08-10,0.3662603199481964,0.6337396502494812
2018-08-10,0.5628806352615356,0.43711933493614197
2018-08-10,0.41329577565193176,0.5867042541503906
2018-08-10,0.5674766898155212,0.43252328038215637
2018-08-10,0.2983984649181366,0.7016015648841858
2018-08-09,0.48506399989128113,0.5149359703063965
2018-08-09,0.42630502581596375,0.5736949443817139
2018-08-09,0.41431453824043274,0.5856853723526001
2018-08-09,0.39147013425827026,0.6085299253463745
2018-08-09,0.035603851079940796,0.9643961787223816
2018-08-09,0.6309388875961304,0.369061142206192
2018-08-09,0.4928724467754364,0.507127583026886
2018-08-14,0.40588632225990295,0.5941136479377747
2018-08-14,0.532925546169281,0.4670744836330414
2018-08-14,0.5278716683387756,0.47212833166122437
2018-08-14,0.4140910506248474,0.5859090089797974
2018-08-14,0.44968923926353455,0.5503108501434326
2018-08-14,0.15503226220607758,0.8449677228927612
2018-08-13,0.4208444058895111,0.5791555047035217
2018-08-13,0.374984472990036,0.6250156164169312
2018-08-13,0.4454139769077301,0.5545859932899475
2018-08-13,0.34629130363464355,0.6537086963653564
2018-08-13,0.4798611104488373,0.5201389193534851
2018-08-13,0.3590119481086731,0.6409880518913269
2018-08-16,0.5490342378616333,0.4509657621383667
2018-08-16,0.3699922561645508,0.630007803440094
2018-08-16,0.5518656373023987,0.4481344223022461
2018-08-16,0.45351019501686096,0.5464897751808167
2018-08-16,0.4126538336277008,0.5873461961746216
2018-08-16,0.576706051826477,0.42329394817352295
2018-08-16,0.49491122364997864,0.505088746547699
2018-08-15,0.4432404339313507,0.5567595958709717
2018-08-15,0.22017772495746613,0.7798223495483398
2018-08-15,0.3010707497596741,0.6989293098449707
2018-08-15,0.49525246024131775,0.5047475099563599
2018-08-15,0.4338914752006531,0.5661085844039917
2018-08-15,0.45213034749031067,0.5478696823120117
2018-08-15,0.4901820123195648,0.5098180174827576
2018-08-17,0.5506920218467712,0.449307918548584
2018-08-17,0.5649632215499878,0.435036838054657
2018-08-17,0.5241262316703796,0.4758737087249756
2018-08-17,0.3400251865386963,0.6599748134613037
2018-08-17,0.5101068615913391,0.4898931384086609
2018-08-17,0.46610721945762634,0.533892810344696
2018-08-20,0.44999271631240845,0.5500072240829468
2018-08-20,0.4397478699684143,0.5602521300315857
2018-08-20,0.5522597432136536,0.4477402865886688
2018-08-20,0.4000003933906555,0.5999996066093445
2018-08-20,0.4256109595298767,0.5743890404701233
2018-08-20,0.46995124220848083,0.5300487875938416
2018-08-20,0.2929316759109497,0.7070682644844055
2018-08-22,0.5127572417259216,0.48724281787872314
2018-08-22,0.43957969546318054,0.5604202747344971
2018-08-22,0.5031399726867676,0.4968600869178772
2018-08-22,0.4906062185764313,0.5093938112258911
2018-08-22,0.3830362856388092,0.6169637441635132
2018-08-22,0.30309849977493286,0.6969015598297119
2018-08-22,0.5390728116035461,0.46092715859413147
2018-08-22,0.4499319791793823,0.5500680208206177
2018-08-21,0.17739056050777435,0.8226094245910645
2018-08-21,0.5200627446174622,0.47993728518486023
2018-08-21,0.31777718663215637,0.682222843170166
2018-08-21,0.529263973236084,0.470736026763916
2018-08-21,0.004234513733536005,0.9957654476165771
2018-08-21,0.5912150144577026,0.40878498554229736
2018-08-21,0.38014256954193115,0.6198573708534241
2018-08-24,0.3022995591163635,0.6977004408836365
2018-08-24,0.4616481363773346,0.5383518934249878
2018-08-24,0.43896740674972534,0.5610325336456299
2018-08-24,0.50863116979599,0.4913688600063324
2018-08-24,0.41279137134552,0.58720862865448
2018-08-24,0.5067464113235474,0.4932536482810974
2018-08-24,0.44503068923950195,0.554969310760498
2018-08-23,0.4718397557735443,0.5281602740287781
2018-08-23,0.46368467807769775,0.5363152623176575
2018-08-23,0.45110824704170227,0.5488917231559753
2018-08-23,0.4674825072288513,0.5325175523757935
2018-08-23,0.07711078971624374,0.922889232635498
2018-08-23,0.40832197666168213,0.5916779637336731
2018-08-23,0.36103373765945435,0.6389662027359009
2018-08-28,0.3907127380371094,0.6092873215675354
2018-08-28,0.47616204619407654,0.5238379836082458
2018-08-28,0.3669052720069885,0.6330947279930115
2018-08-28,0.4932110905647278,0.5067889094352722
2018-08-28,0.43145158886909485,0.5685483813285828
2018-08-28,0.33234867453575134,0.667651355266571
2018-08-27,0.4087655246257782,0.5912344455718994
2018-08-27,0.28783828020095825,0.712161660194397
2018-08-27,0.49672770500183105,0.5032722353935242
2018-08-27,0.3958892822265625,0.6041107177734375
2018-08-27,0.42849740386009216,0.5715025663375854
2018-08-27,0.2935316860675812,0.7064683437347412
2018-08-27,0.33861076831817627,0.661389172077179
2018-08-30,0.5338531136512756,0.46614688634872437
2018-08-30,0.44424813985824585,0.5557518601417542
2018-08-30,0.5792475938796997,0.4207523763179779
2018-08-30,0.5644809007644653,0.43551915884017944
2018-08-30,0.30948635935783386,0.6905136704444885
2018-08-30,0.45213866233825684,0.5478613972663879
2018-08-30,0.4622955918312073,0.5377044081687927
2018-08-30,0.43309664726257324,0.5669034123420715
2018-08-30,0.4865475594997406,0.513452410697937
2018-08-29,0.519905149936676,0.4800948202610016
2018-08-29,0.41781002283096313,0.5821899771690369
2018-08-29,0.5266128182411194,0.4733871519565582
2018-08-29,0.5118085741996765,0.4881913661956787
2018-08-29,0.5223603844642639,0.4776396155357361
2018-08-29,0.4125150442123413,0.5874849557876587
2018-08-29,0.4172736704349518,0.5827263593673706
2018-08-31,0.4838559031486511,0.5161441564559937
2018-08-31,0.21850785613059998,0.7814921736717224
2018-08-31,0.46242842078208923,0.5375715494155884
2018-08-31,0.483593612909317,0.5164064168930054
2018-08-31,0.4408932328224182,0.559106707572937
2018-08-31,0.3822197914123535,0.6177802085876465
2018-08-31,0.5015899538993835,0.49841007590293884
2018-09-03,0.4723627269268036,0.5276373028755188
2018-09-03,0.441218763589859,0.5587812662124634
2018-09-03,0.5061972737312317,0.49380266666412354
2018-09-03,0.38306885957717896,0.616931140422821
2018-09-03,0.2675822377204895,0.7324177026748657
2018-09-03,0.5544820427894592,0.44551795721054077
2018-09-05,0.5030372738838196,0.49696269631385803
2018-09-05,0.3790987730026245,0.6209011673927307
2018-09-05,0.4174268841743469,0.5825731158256531
2018-09-05,0.40225884318351746,0.5977411866188049
2018-09-05,0.39293402433395386,0.6070659756660461
2018-09-05,0.5255084037780762,0.47449159622192383
2018-09-05,0.4669798016548157,0.5330201983451843
2018-09-04,0.40127018094062805,0.5987298488616943
2018-09-04,0.5255419611930847,0.4744580090045929
2018-09-04,0.4673140347003937,0.5326859354972839
2018-09-04,0.47983506321907043,0.5201649069786072
2018-09-04,0.3295178711414337,0.6704821586608887
2018-09-04,0.5232634544372559,0.47673654556274414
2018-09-04,0.4963899254798889,0.5036100149154663
2018-09-07,0.16636547446250916,0.8336344957351685
2018-09-07,0.3321690261363983,0.6678309440612793
2018-09-07,0.38935571908950806,0.6106442213058472
2018-09-07,0.4742707908153534,0.525729238986969
2018-09-07,0.42233020067214966,0.5776697993278503
2018-09-07,0.08255349099636078,0.917446494102478
2018-09-07,0.4526948928833008,0.5473051071166992
2018-09-06,0.5317590236663818,0.46824100613594055
2018-09-06,0.4923984706401825,0.5076015591621399
2018-09-06,0.523173987865448,0.476826012134552
2018-09-06,0.5410255789756775,0.45897436141967773
2018-09-06,0.2865898311138153,0.7134101986885071
2018-09-06,0.43228086829185486,0.5677191019058228
2018-09-11,0.4456682801246643,0.5543316602706909
2018-09-11,0.3052431046962738,0.6947569251060486
2018-09-11,0.43926697969436646,0.5607330203056335
2018-09-11,0.46423831582069397,0.5357617139816284
2018-09-11,0.46863698959350586,0.5313630104064941
2018-09-11,0.2579044997692108,0.7420954704284668
2018-09-11,0.5851107835769653,0.41488921642303467
2018-09-10,0.504996120929718,0.49500390887260437
2018-09-10,0.48057639598846436,0.5194236040115356
2018-09-10,0.47803425788879395,0.5219658017158508
2018-09-10,0.1979701668024063,0.8020298480987549
2018-09-10,0.4843294024467468,0.5156705975532532
2018-09-10,0.45502838492393494,0.5449715852737427
2018-09-13,0.4533669054508209,0.5466330647468567
2018-09-13,0.05268300697207451,0.9473170638084412
2018-09-13,0.5083274841308594,0.49167248606681824
2018-09-13,0.4578874409198761,0.5421125292778015
2018-09-13,0.5043017268180847,0.49569836258888245
2018-09-13,0.33536991477012634,0.6646300554275513
2018-09-13,0.48956099152565,0.5104390382766724
2018-09-13,0.4606055021286011,0.5393944978713989
2018-09-12,0.5271202325820923,0.4728798270225525
2018-09-12,0.47097548842430115,0.5290245413780212
2018-09-12,0.3795586824417114,0.6204413175582886
2018-09-12,0.45365914702415466,0.546340823173523
2018-09-12,0.43276944756507874,0.5672305226325989
2018-09-12,0.4984824061393738,0.501517653465271
2018-09-12,0.5669960379600525,0.4330039620399475
2018-09-12,0.47262153029441833,0.5273784399032593
2018-09-14,0.5547310709953308,0.4452688694000244
2018-09-14,0.5279895663261414,0.47201043367385864
2018-09-14,0.4876515865325928,0.5123484134674072
2018-09-14,0.26019132137298584,0.7398086786270142
2018-09-14,0.4472067654132843,0.5527932047843933
2018-09-14,0.31386280059814453,0.6861371397972107
2018-09-14,0.5155013799667358,0.48449862003326416
2018-09-17,0.4921664595603943,0.5078334808349609
2018-09-17,0.22110430896282196,0.7788956761360168
2018-09-17,0.5483782291412354,0.4516217112541199
2018-09-17,0.4709824025630951,0.5290175676345825
2018-09-17,0.5161080360412598,0.483892023563385
2018-09-17,0.43531033396720886,0.5646896958351135
2018-09-17,0.3979928195476532,0.6020072102546692
2018-09-19,0.3063444495201111,0.6936555504798889
2018-09-19,0.5321203470230103,0.46787965297698975
2018-09-19,0.6069047451019287,0.3930952847003937
2018-09-19,0.4901494085788727,0.5098506212234497
2018-09-19,0.26904743909835815,0.7309525609016418
2018-09-19,0.1742420196533203,0.8257579803466797
2018-09-18,0.44288620352745056,0.557113766670227
2018-09-18,0.442481130361557,0.5575188994407654
2018-09-18,0.4819784462451935,0.5180215835571289
2018-09-18,0.3699759542942047,0.6300240159034729
2018-09-18,0.4528801739215851,0.5471197962760925
2018-09-18,0.14139342308044434,0.8586065769195557
2018-09-18,0.3865092992782593,0.6134907007217407
2018-09-18,0.23613421618938446,0.7638657689094543
2018-09-21,0.5528472661972046,0.4471527338027954
2018-09-21,0.5035784840583801,0.4964215159416199
2018-09-21,0.26745888590812683,0.7325410842895508
2018-09-21,0.44378983974456787,0.5562101602554321
2018-09-21,0.4039369523525238,0.5960630774497986
2018-09-21,0.5210217833518982,0.4789782464504242
2018-09-21,0.39819926023483276,0.6018007397651672
2018-09-20,0.5095290541648865,0.4904709756374359
2018-09-20,0.043004583567380905,0.9569953680038452
2018-09-20,0.3084224760532379,0.6915775537490845
2018-09-20,0.35546591877937317,0.6445341110229492
2018-09-20,0.028620107099413872,0.9713799357414246
2018-09-20,0.4125877320766449,0.5874122977256775
2018-09-25,0.13577872514724731,0.8642212748527527
2018-09-25,0.48081693053245544,0.5191831588745117
2018-09-25,0.3993922173976898,0.6006078124046326
2018-09-25,0.38854092359542847,0.6114590764045715
2018-09-25,0.4545610547065735,0.5454388856887817
2018-09-25,0.47104012966156006,0.5289598107337952
2018-09-24,0.42597803473472595,0.5740218758583069
2018-09-24,0.46120256185531616,0.5387974381446838
2018-09-24,0.5587891936302185,0.4412108361721039
2018-09-24,0.45254892110824585,0.5474510788917542
2018-09-24,0.42670074105262756,0.57329922914505
2018-09-24,0.28669124841690063,0.7133087515830994
2018-09-27,0.3530403971672058,0.646959662437439
2018-09-27,0.5487107038497925,0.4512892961502075
2018-09-27,0.38246816396713257,0.6175318360328674
2018-09-27,0.5670418739318848,0.43295806646347046
2018-09-27,0.5080517530441284,0.4919482171535492
2018-09-27,0.4642138183116913,0.5357861518859863
2018-09-27,0.505776047706604,0.4942239820957184
2018-09-27,0.4856484830379486,0.514351487159729
2018-09-26,0.5235851407051086,0.4764147996902466
2018-09-26,0.5693171620368958,0.43068286776542664
2018-09-26,0.4520100951194763,0.5479899048805237
2018-09-26,0.43884727358818054,0.5611528158187866
2018-09-26,0.42402511835098267,0.5759748816490173
2018-09-26,0.5789233446121216,0.4210766553878784
2018-09-26,0.36283084750175476,0.6371692419052124
2018-09-26,0.49010154604911804,0.5098984837532043
2018-09-28,0.385330468416214,0.6146695613861084
2018-09-28,0.48957160115242004,0.5104284286499023
2018-09-28,0.40299180150032043,0.5970081686973572
2018-09-28,0.5005212426185608,0.4994787871837616
2018-09-28,0.05999498441815376,0.9400049448013306
2018-09-28,0.42073822021484375,0.579261839389801
2018-09-28,0.5886861085891724,0.41131389141082764
2018-10-01,0.40083661675453186,0.5991633534431458
2018-10-01,0.15702401101589203,0.8429759740829468
2018-10-01,0.15773163735866547,0.8422683477401733
2018-10-01,0.622350811958313,0.3776491582393646
2018-10-01,0.21600870788097382,0.783991277217865
2018-10-01,0.4040087163448334,0.595991313457489
2018-10-03,0.26568034291267395,0.7343196868896484
2018-10-03,0.37378990650177,0.62621009349823
2018-10-03,0.2012195587158203,0.7987805008888245
2018-10-03,0.5625575184822083,0.43744251132011414
2018-10-03,0.4647120237350464,0.5352879762649536
2018-10-03,0.4732704758644104,0.5267294645309448
2018-10-02,0.4999992251396179,0.5000008344650269
2018-10-02,0.4726155698299408,0.5273844599723816
2018-10-02,0.40883320569992065,0.5911667943000793
2018-10-02,0.48898667097091675,0.5110132694244385
2018-10-02,0.48025837540626526,0.5197415351867676
2018-10-02,0.463227778673172,0.5367722511291504
2018-10-05,0.4993963837623596,0.5006035566329956
2018-10-05,0.4984742999076843,0.5015257000923157
2018-10-05,0.420121967792511,0.579878032207489
2018-10-05,0.4763401746749878,0.5236598253250122
2018-10-05,0.4877140522003174,0.5122858881950378
2018-10-05,0.14296625554561615,0.8570336699485779
2018-10-04,0.46954473853111267,0.5304552912712097
2018-10-04,0.5133724808692932,0.4866274893283844
2018-10-04,0.38194069266319275,0.6180593371391296
