publish_date,vk_postive_cryptobert,vk_negative_cryptobert,vk_neutral_cryptobert
2024-05-04,0.7034383416175842,0.00020829886489082128,0.29635336995124817
2024-05-04,0.7578589916229248,0.002907221205532551,0.23923371732234955
2024-05-04,0.10097233206033707,0.05068351328372955,0.8483442068099976
2024-05-04,0.6754645109176636,0.0007761661545373499,0.3237592875957489
2024-05-03,0.4210936725139618,0.0004977306234650314,0.5784085392951965
2024-05-03,0.6095471382141113,0.005163530353456736,0.3852893114089966
2024-05-03,0.5607800483703613,0.00048755924217402935,0.4387323260307312
2024-05-03,0.43147197365760803,0.0008141284924931824,0.5677138566970825
2024-05-02,0.39054882526397705,0.00011129051563329995,0.6093398928642273
2024-05-02,0.4594632089138031,0.0007409579120576382,0.5397958755493164
2024-05-02,0.3555545508861542,0.22438335418701172,0.4200620949268341
2024-05-02,0.6402281522750854,0.014202676713466644,0.3455691635608673
2024-05-02,0.20699627697467804,0.5226414203643799,0.2703622877597809
2024-05-01,0.7329075932502747,0.0006250959704630077,0.2664673626422882
2024-05-01,0.22154231369495392,0.0012133866548538208,0.7772442698478699
2024-05-01,0.2546180188655853,0.27140817046165466,0.4739739000797272
2024-05-01,0.5977994203567505,0.016284916549921036,0.38591572642326355
2024-04-30,0.32481998205184937,0.05546369403600693,0.6197163462638855
2024-04-30,0.5139880776405334,0.0012115087592974305,0.48480045795440674
2024-04-30,0.4453136920928955,0.0005967059987597167,0.5540896654129028
2024-04-30,0.0031534291338175535,0.9884987473487854,0.00834780652076006
2024-04-29,0.4576707184314728,0.1004568338394165,0.4418725371360779
2024-04-29,0.42632368206977844,0.013135422021150589,0.5605409145355225
2024-04-29,0.712046205997467,0.001567032653838396,0.2863866984844208
2024-04-27,0.3189149498939514,0.02606077864766121,0.6550242304801941
2024-04-27,0.7581568360328674,0.00010715222015278414,0.24173599481582642
2024-04-25,0.2772631049156189,0.00033886925666593015,0.722398042678833
2024-04-25,0.5169954299926758,0.000916922464966774,0.482087641954422
2024-04-25,0.6896048188209534,0.001602296018972993,0.30879294872283936
2024-04-24,0.17280031740665436,0.7633147835731506,0.06388494372367859
2024-04-24,0.2624070942401886,0.14680282771587372,0.5907900333404541
2024-04-24,0.40525737404823303,0.29382947087287903,0.3009131848812103
2024-04-23,0.14290808141231537,0.0025880145840346813,0.8545039296150208
2024-04-22,0.15182968974113464,0.0003982270136475563,0.8477720618247986
2024-04-21,0.4571862816810608,0.008004816249012947,0.5348089337348938
2024-04-21,0.7472833395004272,0.008228127844631672,0.24448856711387634
2024-04-20,0.3530827760696411,0.004060998558998108,0.642856240272522
2024-04-20,0.6544302701950073,0.00018513661052566022,0.3453845977783203
2024-04-20,0.6456882953643799,0.001377888023853302,0.3529338538646698
2024-04-19,0.4786483943462372,8.445449930150062e-05,0.5212671756744385
2024-04-19,0.5207943916320801,0.0002733345900196582,0.47893235087394714
2024-04-19,0.640783965587616,0.0006805219454690814,0.3585355281829834
2024-04-19,0.744786262512207,0.009258328936994076,0.2459554672241211
2024-04-19,0.3043302595615387,0.08732984215021133,0.6083399057388306
2024-04-19,0.26350557804107666,0.00015096542483661324,0.7363434433937073
2024-04-19,0.5831521153450012,0.050927743315696716,0.3659200966358185
2024-04-19,0.7188065052032471,0.0005472275079227984,0.2806462347507477
2024-04-18,0.3083776533603668,0.06278406083583832,0.6288382411003113
2024-04-18,0.3022421598434448,0.0003008283383678645,0.697456955909729
2024-04-18,0.4994565546512604,0.0002379773068241775,0.5003054738044739
2024-04-18,0.5528941750526428,0.01708257757127285,0.4300231635570526
2024-04-18,0.2548791468143463,0.0005964032607153058,0.7445244193077087
2024-04-18,0.3591507077217102,0.25404635071754456,0.38680291175842285
2024-04-17,0.06091061234474182,0.7994375824928284,0.13965187966823578
2024-04-17,0.3467700481414795,0.10484766215085983,0.5483823418617249
2024-04-17,0.5609288811683655,0.0001598838425707072,0.43891122937202454
2024-04-17,0.3720196783542633,0.0018545010825619102,0.6261258125305176
2024-04-17,0.365207701921463,0.00022397414431907237,0.6345683336257935
2024-04-17,0.5029648542404175,0.0002329139388166368,0.4968021810054779
2024-04-17,0.6756559610366821,0.0004492512671276927,0.32389476895332336
2024-04-17,0.6014633178710938,0.000167394638992846,0.39836931228637695
2024-04-16,0.33808472752571106,0.04144425690174103,0.6204710006713867
2024-04-16,0.6881599426269531,0.00024017180840019137,0.31159985065460205
2024-04-16,0.6954926252365112,0.0002603138273116201,0.3042469918727875
2024-04-15,0.4057009816169739,0.22372886538505554,0.3705700933933258
2024-04-15,0.5744432806968689,0.0007069226121529937,0.42484980821609497
2024-04-15,0.6017171740531921,0.00021347029542084783,0.3980693519115448
2024-04-15,0.2888118326663971,0.000254724727710709,0.7109334468841553
2024-04-15,0.4792391061782837,0.0013353137765079737,0.5194255709648132
2024-04-15,0.33827224373817444,0.0012900434667244554,0.6604377031326294
2024-04-15,0.5452684164047241,0.0029349355027079582,0.45179665088653564
2024-04-15,0.3039695918560028,0.00034616561606526375,0.6956842541694641
2024-04-14,0.32673683762550354,0.002293455647304654,0.6709696650505066
2024-04-14,0.283876895904541,0.0005117646069265902,0.7156113386154175
2024-04-14,0.42067375779151917,0.0013345405459403992,0.5779917240142822
2024-04-13,0.47096577286720276,0.005530084017664194,0.5235041975975037
2024-04-13,0.43914705514907837,0.0011361553333699703,0.5597168207168579
2024-04-13,0.17870399355888367,0.3002019226551056,0.5210941433906555
2024-04-13,0.5209408402442932,0.0011071173939853907,0.4779520630836487
2024-04-12,0.37592363357543945,0.0046249451115727425,0.6194514632225037
2024-04-12,0.3037905991077423,0.002205880358815193,0.6940035223960876
2024-04-12,0.09901948273181915,0.7520495653152466,0.14893098175525665
2024-04-12,0.2481449842453003,0.04002751037478447,0.7118275761604309
2024-04-11,0.1906934678554535,0.014612698927521706,0.7946938872337341
2024-04-11,0.6397868394851685,0.000350279820850119,0.35986289381980896
2024-04-10,0.6737761497497559,0.059795357286930084,0.26642850041389465
2024-04-10,0.32210761308670044,0.0001007532118819654,0.6777915954589844
2024-04-10,0.42761582136154175,9.781465632840991e-05,0.5722863078117371
2024-04-10,0.6742634177207947,0.0003438249113969505,0.32539278268814087
2024-04-10,0.4381590485572815,0.003100374713540077,0.5587406158447266
2024-04-09,0.41013503074645996,0.0002958555705845356,0.589569091796875
2024-04-09,0.7840254902839661,0.00021739928342867643,0.2157571166753769
2024-04-09,0.34440168738365173,0.016612637788057327,0.6389856338500977
2024-04-09,0.5010216236114502,8.119759149849415e-05,0.49889713525772095
2024-04-08,0.45266202092170715,0.01673472486436367,0.5306032299995422
2024-04-08,0.21461322903633118,0.0004098743374925107,0.7849768996238708
2024-04-08,0.2332579791545868,0.014085088856518269,0.752656877040863
2024-04-07,0.650386393070221,0.0011435822816565633,0.3484700322151184
2024-04-07,0.10755258053541183,0.0016802261816337705,0.8907672166824341
2024-04-06,0.2585916817188263,0.18552416563034058,0.5558841824531555
2024-04-06,0.38381555676460266,0.0037224681582301855,0.6124619245529175
2024-04-05,0.3670347034931183,0.08022052049636841,0.5527448058128357
2024-04-05,0.6679916381835938,0.0009168234537355602,0.3310915529727936
2024-04-05,0.4803205728530884,0.036717738956213,0.4829616844654083
2024-04-04,0.5455292463302612,0.00034513146965764463,0.45412564277648926
2024-04-03,0.6554391980171204,0.006743528880178928,0.3378172516822815
2024-04-03,0.37323182821273804,0.0013114816974848509,0.625456690788269
2024-04-02,0.2892133593559265,0.003909984603524208,0.7068767547607422
2024-04-02,0.1645129770040512,0.0036899927072227,0.8317970037460327
2024-04-02,0.5331125855445862,0.00024761282838881016,0.46663981676101685
2024-04-01,0.25906720757484436,0.00010507014667382464,0.740827739238739
2024-04-01,0.34365060925483704,0.0003063579206354916,0.6560430526733398
2024-04-01,0.7864189743995667,0.00011981168063357472,0.21346116065979004
2024-04-01,0.28023722767829895,0.21330487728118896,0.5064578056335449
2024-03-31,0.5668913125991821,0.0002853953337762505,0.4328232705593109
2024-03-31,0.5257744193077087,0.0013227455783635378,0.472902774810791
2024-03-31,0.3823814392089844,0.06512123346328735,0.5524973273277283
2024-03-30,0.04228761047124863,0.6792450547218323,0.2784672975540161
2024-03-30,0.34717291593551636,0.46903350949287415,0.1837935447692871
2024-03-29,0.4872932732105255,0.0001586870930623263,0.51254802942276
2024-03-29,0.3768977224826813,0.016660185530781746,0.6064420342445374
2024-03-29,0.41368597745895386,0.0003769651520997286,0.5859370827674866
2024-03-29,0.2473926693201065,0.001280154101550579,0.7513272166252136
2024-03-28,0.6636857390403748,0.00021280923101585358,0.3361014127731323
2024-03-28,0.37926632165908813,0.00047398690367117524,0.6202597618103027
2024-03-28,0.5314644575119019,0.0011847123969346285,0.46735087037086487
2024-03-28,0.26183363795280457,0.0039225355722010136,0.7342438101768494
2024-03-27,0.8102607727050781,0.00013464048970490694,0.18960459530353546
2024-03-27,0.3826632499694824,0.0032565006986260414,0.6140802502632141
2024-03-27,0.45147937536239624,0.000926052569411695,0.5475946068763733
2024-03-27,0.1227489560842514,0.0005858516087755561,0.8766652345657349
2024-03-26,0.12512175738811493,0.7641715407371521,0.11070676147937775
2024-03-26,0.4116712510585785,0.001983469584956765,0.5863452553749084
2024-03-25,0.47779572010040283,0.0031300431583076715,0.5190742015838623
2024-03-25,0.6280566453933716,0.003211861476302147,0.36873146891593933
2024-03-25,0.3321065902709961,0.3141535520553589,0.3537399172782898
2024-03-24,0.5288628339767456,0.01721460372209549,0.4539225101470947
2024-03-23,0.20856797695159912,0.0011971404310315847,0.7902348637580872
2024-03-23,0.5666612386703491,0.0002889609313569963,0.43304985761642456
2024-03-22,0.5249430537223816,0.0013708010083064437,0.4736860990524292
2024-03-22,0.4206730127334595,0.00025725175510160625,0.5790696740150452
2024-03-22,0.1243031919002533,0.5171433687210083,0.3585534691810608
2024-03-22,0.7057938575744629,0.008849949575960636,0.2853561341762543
2024-03-21,0.7349018454551697,0.004673630464822054,0.2604244649410248
2024-03-21,0.6364831328392029,0.1796427071094513,0.1838741898536682
2024-03-21,0.49315714836120605,0.03412967920303345,0.4727131724357605
2024-03-21,0.4728921353816986,0.0012655972968786955,0.5258422493934631
2024-03-21,0.6036686897277832,0.003420452820137143,0.3929108679294586
2024-03-21,0.21885104477405548,0.4929068982601166,0.28824201226234436
2024-03-21,0.3768887519836426,0.002336693461984396,0.620774507522583
2024-03-20,0.5097981095314026,0.03409082069993019,0.45611101388931274
2024-03-20,0.6535180807113647,0.0016964463284239173,0.3447854518890381
2024-03-19,0.351473867893219,0.025013795122504234,0.6235122680664062
2024-03-19,0.5034487247467041,0.0015605039661750197,0.4949907660484314
2024-03-19,0.2082635462284088,0.00028522638604044914,0.7914512753486633
2024-03-19,0.2691740393638611,0.00028308018227107823,0.7305428385734558
2024-03-19,0.5716392397880554,0.022976525127887726,0.40538421273231506
2024-03-19,0.21945735812187195,0.5360558032989502,0.24448685348033905
2024-03-18,0.390727162361145,0.17400312423706055,0.43526968359947205
2024-03-18,0.2693580985069275,0.3035378158092499,0.42710405588150024
2024-03-18,0.5194830298423767,0.00034198735374957323,0.4801749587059021
2024-03-17,0.21591995656490326,0.002962227910757065,0.7811177372932434
2024-03-17,0.40645062923431396,0.001099159475415945,0.5924502015113831
2024-03-16,0.47997644543647766,0.2909266948699951,0.2290968894958496
2024-03-15,0.3988041579723358,0.00015591095143463463,0.6010398864746094
2024-03-15,0.7304415106773376,0.0003761568514164537,0.26918235421180725
2024-03-15,0.4618961215019226,0.004565457813441753,0.5335383415222168
2024-03-15,0.24761100113391876,0.00021037929400335997,0.7521786689758301
2024-03-14,0.11400692164897919,0.6472277641296387,0.23876531422138214
2024-03-14,0.5961226224899292,0.00015027879271656275,0.40372705459594727
2024-03-13,0.40420910716056824,0.00032589182956144214,0.5954649448394775
2024-03-13,0.6747140288352966,0.0001909307175083086,0.3250950872898102
2024-03-13,0.6017935872077942,0.019036170095205307,0.3791702687740326
2024-03-12,0.1831379532814026,0.000404108694056049,0.8164579272270203
2024-03-12,0.6069748997688293,0.0006315251812338829,0.392393559217453
2024-03-12,0.504713237285614,0.07459850609302521,0.4206882119178772
2024-03-12,0.6544246077537537,0.0006723214755766094,0.34490302205085754
2024-03-12,0.30949416756629944,0.0005402624956332147,0.689965546131134
2024-03-11,0.4967402219772339,0.0005606212071143091,0.5026991963386536
2024-03-11,0.5063474774360657,0.00041203873115591705,0.49324050545692444
2024-03-11,0.7548323273658752,0.008410622365772724,0.2367570400238037
2024-03-11,0.5821083784103394,0.0013045374071225524,0.41658705472946167
2024-03-11,0.5178173184394836,0.00686402153223753,0.4753187596797943
2024-03-11,0.7440305352210999,0.0003471355012152344,0.25562232732772827
2024-03-11,0.47084760665893555,0.0002912594936788082,0.5288612246513367
2024-03-11,0.45735275745391846,0.0015218491898849607,0.5411254167556763
2024-03-11,0.11709972470998764,0.0004916093312203884,0.8824087381362915
2024-03-10,0.17785295844078064,0.0006810694467276335,0.8214659094810486
2024-03-10,0.4016321301460266,0.0002692243433557451,0.598098635673523
2024-03-09,0.15384551882743835,0.0034718315582722425,0.8426826000213623
2024-03-09,0.13230103254318237,0.0007465927628800273,0.8669524192810059
2024-03-09,0.312013179063797,0.0014064910355955362,0.6865803003311157
2024-03-09,0.5053412318229675,0.001169715542346239,0.4934890568256378
2024-03-09,0.3082883954048157,0.0017968618776649237,0.6899147033691406
2024-03-08,0.6002979278564453,0.0004217042587697506,0.3992803692817688
2024-03-08,0.4219471514225006,0.3602064549922943,0.2178463637828827
2024-03-08,0.38868412375450134,0.0002589866053313017,0.611056923866272
2024-03-08,0.453178346157074,0.007383340038359165,0.5394382476806641
2024-03-08,0.721473217010498,0.003354637185111642,0.2751722037792206
2024-03-07,0.2414780557155609,0.0004305255424696952,0.7580914497375488
2024-03-07,0.4209159314632416,0.008274262771010399,0.5708098411560059
2024-03-07,0.5241026282310486,8.99065998964943e-05,0.4758074879646301
2024-03-07,0.3459134101867676,0.00015225248353090137,0.6539342999458313
2024-03-07,0.49762386083602905,0.00014607651974074543,0.5022301077842712
2024-03-07,0.5155584216117859,0.00014350417768582702,0.48429808020591736
2024-03-07,0.24695953726768494,7.285646279342473e-05,0.7529675364494324
2024-03-06,0.665680468082428,0.00228446745313704,0.3320351243019104
2024-03-06,0.5584588646888733,0.00028192606987431645,0.4412592053413391
2024-03-06,0.17159461975097656,0.004265937022864819,0.8241395354270935
2024-03-06,0.6031602025032043,0.00012202961079310626,0.39671778678894043
2024-03-06,0.4832036793231964,0.0011469817254692316,0.5156493782997131
2024-03-06,0.43152594566345215,0.000363848521374166,0.5681101679801941
2024-03-05,0.646803081035614,0.003707652213051915,0.3494891822338104
2024-03-05,0.5369828939437866,0.0033731283619999886,0.45964404940605164
2024-03-05,0.41531991958618164,0.00023899797815829515,0.584441065788269
2024-03-05,0.5038408637046814,0.0008262716582976282,0.495332807302475
2024-03-05,0.18985946476459503,0.0026358040049672127,0.8075046539306641
2024-03-05,0.18237711489200592,0.07447969168424606,0.7431431412696838
2024-03-04,0.4336637854576111,0.02821303717792034,0.5381231307983398
2024-03-04,0.2566182017326355,0.0005923378048464656,0.7427895069122314
2024-03-04,0.06335179507732391,0.7688296437263489,0.16781854629516602
2024-03-04,0.3353842794895172,0.2734021842479706,0.3912135660648346
2024-03-03,0.3192916810512543,0.002348615787923336,0.6783597469329834
2024-03-02,0.812982976436615,0.007629384286701679,0.17938759922981262
2024-03-02,0.307483047246933,0.0003421003930270672,0.6921749114990234
2024-03-02,0.6491975784301758,0.00035532895708456635,0.3504470884799957
2024-03-01,0.7195619344711304,0.000253259320743382,0.2801847457885742
2024-03-01,0.5469192266464233,0.002035419223830104,0.45104533433914185
2024-03-01,0.5479159951210022,0.09106338024139404,0.361020565032959
2024-02-29,0.34251928329467773,0.0006100591272115707,0.6568707227706909
2024-02-29,0.6447113752365112,0.0002502016141079366,0.35503843426704407
2024-02-29,0.445305198431015,0.02173614501953125,0.5329586267471313
2024-02-29,0.25370121002197266,0.12264028936624527,0.6236584782600403
2024-02-29,0.6127009391784668,0.0005423763068392873,0.38675665855407715
2024-02-29,0.33546507358551025,0.18200884759426117,0.482526034116745
2024-02-29,0.6419985294342041,0.00024352702894248068,0.35775795578956604
2024-02-29,0.6714395880699158,0.00017408111307304353,0.32838624715805054
2024-02-29,0.5265033841133118,0.009014826267957687,0.46448183059692383
2024-02-29,0.46464937925338745,0.001763154286891222,0.5335875153541565
2024-02-28,0.10557181388139725,0.00036759659997187555,0.8940605521202087
2024-02-28,0.5886744260787964,0.0007588225998915732,0.4105667471885681
2024-02-28,0.3191005289554596,0.0007046209066174924,0.6801948547363281
2024-02-28,0.46180734038352966,0.0009079840965569019,0.5372847318649292
2024-02-28,0.3736422061920166,0.0018010721541941166,0.6245567202568054
2024-02-28,0.3913477659225464,0.0012975722784176469,0.6073545813560486
2024-02-27,0.3125191032886505,0.002593344310298562,0.6848875284194946
2024-02-27,0.5295857191085815,0.00017061519611161202,0.4702436923980713
2024-02-27,0.5027787089347839,0.0004261791182216257,0.496795117855072
2024-02-26,0.21968016028404236,0.33285364508628845,0.4474662244319916
2024-02-26,0.44156259298324585,0.016283657401800156,0.5421537160873413
2024-02-26,0.4426196813583374,0.1579841822385788,0.3993960916996002
2024-02-26,0.6631181836128235,0.0018732122844085097,0.3350086808204651
2024-02-25,0.30542081594467163,0.00027315100305713713,0.6943060755729675
2024-02-25,0.33590424060821533,0.00020731016411446035,0.6638884544372559
2024-02-25,0.6157791614532471,0.11290045827627182,0.2713203430175781
2024-02-24,0.6691909432411194,0.0008083156426437199,0.3300008177757263
2024-02-24,0.6450667381286621,0.00015727206482551992,0.354775995016098
2024-02-24,0.7067930698394775,0.0007709847413934767,0.2924359440803528
2024-02-23,0.2840364873409271,0.003991667181253433,0.7119718194007874
2024-02-23,0.23057350516319275,0.003944594878703356,0.7654819488525391
2024-02-23,0.4263067841529846,0.0005791255389340222,0.5731140375137329
2024-02-23,0.54666668176651,0.0013233377831056714,0.45200997591018677
2024-02-23,0.6322827935218811,0.013212460093200207,0.3545048236846924
2024-02-23,0.6768108606338501,0.002093315590173006,0.32109588384628296
2024-02-22,0.5363819003105164,0.00014802493387833238,0.46347007155418396
2024-02-22,0.11893898993730545,0.715910792350769,0.1651502549648285
2024-02-22,0.5705938339233398,0.0011857150821015239,0.4282204806804657
2024-02-21,0.3307441473007202,0.3557911515235901,0.3134647309780121
2024-02-21,0.720611035823822,0.00040000223089009523,0.27898895740509033
2024-02-21,0.44152557849884033,0.0016703514847904444,0.5568040609359741
2024-02-21,0.5639886260032654,0.0479481965303421,0.38806310296058655
2024-02-21,0.21635903418064117,0.00016957228945102543,0.7834713459014893
2024-02-21,0.463519424200058,0.016285620629787445,0.520194947719574
2024-02-20,0.7540531158447266,0.04361309856176376,0.2023337483406067
2024-02-19,0.6712193489074707,0.04628271609544754,0.28249800205230713
2024-02-19,0.42650318145751953,0.00010689166811062023,0.5733898878097534
2024-02-19,0.41474640369415283,0.010875005275011063,0.5743786096572876
2024-02-18,0.5206406712532043,0.09743475914001465,0.381924569606781
2024-02-18,0.5462930202484131,0.03508637100458145,0.41862061619758606
2024-02-18,0.29861539602279663,0.009646940976381302,0.6917376518249512
2024-02-18,0.7165756821632385,0.0009888021741062403,0.28243550658226013
2024-02-17,0.7638776302337646,0.04681042581796646,0.1893119066953659
2024-02-16,0.7118186354637146,0.00013623159611597657,0.28804513812065125
2024-02-16,0.5461627840995789,0.0004435601003933698,0.45339369773864746
2024-02-16,0.04571221396327019,0.8818498253822327,0.07243791967630386
2024-02-16,0.8078007698059082,0.0007116735214367509,0.19148756563663483
2024-02-16,0.47108808159828186,0.0005270268302410841,0.5283849239349365
2024-02-15,0.20306281745433807,0.005148653406649828,0.7917885780334473
2024-02-15,0.09610067307949066,0.040498316287994385,0.8634010553359985
2024-02-15,0.311490923166275,0.27912378311157227,0.40938523411750793
2024-02-15,0.4584176242351532,0.0007394272251985967,0.5408429503440857
2024-02-15,0.609006404876709,0.0001948134449776262,0.39079880714416504
2024-02-15,0.5627976655960083,0.00036098292912356555,0.43684136867523193
2024-02-14,0.3615543842315674,0.005781033542007208,0.6326645612716675
2024-02-14,0.17215777933597565,0.572823703289032,0.2550184726715088
2024-02-14,0.4736023545265198,0.07160164415836334,0.45479604601860046
2024-02-14,0.3521445393562317,0.0022142543457448483,0.6456412076950073
2024-02-13,0.5855859518051147,0.031082190573215485,0.38333189487457275
2024-02-13,0.5424177050590515,0.00040419941069558263,0.45717814564704895
2024-02-13,0.40958672761917114,0.00034220152883790433,0.5900711417198181
2024-02-13,0.6923532485961914,0.0002277615712955594,0.3074190020561218
2024-02-13,0.5301533341407776,0.00022580515360459685,0.46962085366249084
2024-02-12,0.43673744797706604,0.00017661170568317175,0.5630859732627869
2024-02-12,0.2615567147731781,0.00013799461885355413,0.7383053302764893
2024-02-12,0.2861139178276062,0.0982588678598404,0.6156271696090698
2024-02-12,0.421307772397995,0.037313416600227356,0.5413787961006165
2024-02-12,0.5993161797523499,0.002932132687419653,0.39775174856185913
2024-02-12,0.4544433057308197,0.002130135428160429,0.5434265732765198
2024-02-11,0.1296543926000595,0.03809070959687233,0.832254946231842
2024-02-10,0.7295665144920349,0.004960611928254366,0.2654728591442108
2024-02-10,0.5167010426521301,0.0006491017411462963,0.48264986276626587
2024-02-09,0.23482216894626617,0.03286202624440193,0.7323158979415894
2024-02-09,0.12875448167324066,0.006607500370591879,0.8646379709243774
2024-02-09,0.5575693249702454,0.0037660126108676195,0.43866464495658875
2024-02-09,0.26453086733818054,0.22004039585590363,0.5154287219047546
2024-02-09,0.4719313383102417,0.0027165019419044256,0.5253521203994751
2024-02-09,0.3705908954143524,0.006562466733157635,0.6228466033935547
2024-02-09,0.487172394990921,8.22044603410177e-05,0.5127453804016113
2024-02-08,0.3949197828769684,0.22056999802589417,0.3845102787017822
2024-02-07,0.026504233479499817,0.913940966129303,0.05955478921532631
2024-02-07,0.48348212242126465,0.003496704390272498,0.5130212306976318
2024-02-07,0.253719687461853,0.3373616337776184,0.40891870856285095
2024-02-06,0.034502532333135605,0.9129995703697205,0.052497874945402145
2024-02-06,0.2712046802043915,0.10195649415254593,0.6268388032913208
2024-02-06,0.7835343480110168,0.0013345760526135564,0.21513111889362335
2024-02-06,0.29955270886421204,0.0004618400998879224,0.6999853849411011
2024-02-06,0.0023703319020569324,0.9889390468597412,0.008690666407346725
2024-02-06,0.2904285490512848,0.05279167369008064,0.6567797064781189
2024-02-05,0.5542164444923401,0.06557096540927887,0.38021260499954224
2024-02-05,0.09324967116117477,0.017891142517328262,0.8888591527938843
2024-02-05,0.46783778071403503,0.001492935698479414,0.5306692719459534
2024-02-04,0.12670093774795532,0.007633413653820753,0.8656657338142395
2024-02-04,0.6823893189430237,0.0029067746363580227,0.31470391154289246
2024-02-03,0.5879619121551514,0.0012506450293585658,0.4107874631881714
2024-02-03,0.47496315836906433,0.03653009608387947,0.48850682377815247
2024-02-02,0.16609351336956024,0.005974334664642811,0.8279321789741516
2024-02-02,0.24419377744197845,0.004250235389918089,0.7515559792518616
2024-02-02,0.7129160761833191,0.02849174104630947,0.25859227776527405
2024-02-02,0.0429113544523716,0.920142412185669,0.03694629296660423
2024-02-02,0.3888072967529297,0.0051825521513819695,0.6060101389884949
2024-02-02,0.21056772768497467,0.5585252046585083,0.23090706765651703
2024-02-02,0.7734934687614441,0.0002617787686176598,0.22624468803405762
2024-02-01,0.31200042366981506,0.001751682604663074,0.6862478852272034
2024-02-01,0.7572976350784302,0.019358374178409576,0.22334398329257965
2024-02-01,0.5619069933891296,0.00015517706924583763,0.4379378855228424
2024-02-01,0.7196747064590454,0.025656141340732574,0.2546692192554474
2024-01-31,0.32054954767227173,0.04875985532999039,0.6306905150413513
2024-01-31,0.6231862306594849,0.00022369476209860295,0.3765900135040283
2024-01-31,0.773176372051239,0.002210820559412241,0.2246127724647522
2024-01-30,0.2505660057067871,0.005620183423161507,0.7438138723373413
2024-01-30,0.39645305275917053,0.010696149431169033,0.5928508043289185
2024-01-30,0.5873816013336182,0.021026553586125374,0.391591876745224
2024-01-29,0.6107862591743469,0.000818480912130326,0.3883953094482422
2024-01-29,0.2599126696586609,0.04692191258072853,0.6931653618812561
2024-01-29,0.38890933990478516,0.002842102898284793,0.6082484722137451
2024-01-28,0.26926666498184204,0.005470502655953169,0.7252628803253174
